User-ID,Book-Title,Book-Author,Book-Rating,num_ratings,avg_ratings,Image-URL-S,Title-Author
11676,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,8,301,3.777408637873754,http://images.amazon.com/images/P/0345313860.01.THUMBZZZ.jpg,"The Vampire Lestat (Vampire Chronicles, Book II) by ANNE RICE"
11676,Fahrenheit 451,Ray Bradbury,8,409,4.264058679706602,http://images.amazon.com/images/P/0345292340.01.THUMBZZZ.jpg,Fahrenheit 451 by Ray Bradbury
11676,The Deep End of the Ocean,Jacquelyn Mitchard,8,196,2.1479591836734695,http://images.amazon.com/images/P/0451197747.01.THUMBZZZ.jpg,The Deep End of the Ocean by Jacquelyn Mitchard
11676,A Time to Kill,JOHN GRISHAM,0,549,3.122040072859745,http://images.amazon.com/images/P/0440211727.01.THUMBZZZ.jpg,A Time to Kill by JOHN GRISHAM
11676,Lightning,Dean Koontz,8,274,2.627737226277372,http://images.amazon.com/images/P/0425192032.01.THUMBZZZ.jpg,Lightning by Dean Koontz
11676,Whispers,Dean R. Koontz,0,286,2.199300699300699,http://images.amazon.com/images/P/042518109X.01.THUMBZZZ.jpg,Whispers by Dean R. Koontz
11676,Whispers,BELVA PLAIN,4,286,2.199300699300699,http://images.amazon.com/images/P/0440216745.01.THUMBZZZ.jpg,Whispers by BELVA PLAIN
11676,The Bridges of Madison County,Robert James Waller,8,443,3.0880361173814896,http://images.amazon.com/images/P/044651652X.01.THUMBZZZ.jpg,The Bridges of Madison County by Robert James Waller
11676,A Painted House,John Grisham,8,838,3.231503579952267,http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg,A Painted House by John Grisham
11676,Cradle and All,Fay Nedra Zachary,0,265,3.1358490566037736,http://images.amazon.com/images/P/0517008254.01.THUMBZZZ.jpg,Cradle and All by Fay Nedra Zachary
11676,Back Roads,Tawni O'dell,8,276,2.681159420289855,http://images.amazon.com/images/P/0552149675.01.THUMBZZZ.jpg,Back Roads by Tawni O'dell
11676,The Hunt for Red October,Tom Clancy,6,241,2.680497925311203,http://images.amazon.com/images/P/0425120279.01.THUMBZZZ.jpg,The Hunt for Red October by Tom Clancy
11676,Lightning,Dean R. Koontz,8,274,2.627737226277372,http://images.amazon.com/images/P/0399133194.01.THUMBZZZ.jpg,Lightning by Dean R. Koontz
12982,The Gift,Julie Garwood,8,222,2.8018018018018016,http://images.amazon.com/images/P/0671702505.01.THUMBZZZ.jpg,The Gift by Julie Garwood
15408,Pretend You Don't See Her,Mary Higgins Clark,0,242,2.652892561983471,http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg,Pretend You Don't See Her by Mary Higgins Clark
16634,Watership Down,Richard George Adams,0,312,3.698717948717949,http://images.amazon.com/images/P/038039586X.01.THUMBZZZ.jpg,Watership Down by Richard George Adams
16634,Lightning,Ed McBain,0,274,2.627737226277372,http://images.amazon.com/images/P/0380699745.01.THUMBZZZ.jpg,Lightning by Ed McBain
16795,Sphere,Michael Crichton,0,374,2.7433155080213902,http://images.amazon.com/images/P/0345019520.01.THUMBZZZ.jpg,Sphere by Michael Crichton
16916,The Gift,Constance O'Day-Flannery,0,222,2.8018018018018016,http://images.amazon.com/images/P/0821746480.01.THUMBZZZ.jpg,The Gift by Constance O'Day-Flannery
21014,Jurassic Park,MICHAEL CRICHTON,0,488,3.42827868852459,http://images.amazon.com/images/P/0394588169.01.THUMBZZZ.jpg,Jurassic Park by MICHAEL CRICHTON
23872,The Testament,Elie Wiesel,10,617,3.179902755267423,http://images.amazon.com/images/P/0671448331.01.THUMBZZZ.jpg,The Testament by Elie Wiesel
23872,Lord of the Flies,William Golding,7,259,3.8185328185328187,http://images.amazon.com/images/P/1573226122.01.THUMBZZZ.jpg,Lord of the Flies by William Golding
23872,Dreamcatcher,Audrey Osofsky,8,481,3.212058212058212,http://images.amazon.com/images/P/0531085880.01.THUMBZZZ.jpg,Dreamcatcher by Audrey Osofsky
27617,Cradle and All,Zachary Alan Fox,0,265,3.1358490566037736,http://images.amazon.com/images/P/0786011440.01.THUMBZZZ.jpg,Cradle and All by Zachary Alan Fox
30276,Dreamcatcher,Dinah McCall,9,481,3.212058212058212,http://images.amazon.com/images/P/0061083259.01.THUMBZZZ.jpg,Dreamcatcher by Dinah McCall
31315,The Gift,Scott Edelman,0,222,2.8018018018018016,http://images.amazon.com/images/P/0917053087.01.THUMBZZZ.jpg,The Gift by Scott Edelman
35859,When the Wind Blows,Judith Marshall,0,396,2.7222222222222223,http://images.amazon.com/images/P/1558176136.01.THUMBZZZ.jpg,When the Wind Blows by Judith Marshall
35859,Insomnia,Robert Westbrook,0,260,3.576923076923077,http://images.amazon.com/images/P/0451410491.01.THUMBZZZ.jpg,Insomnia by Robert Westbrook
36609,The Da Vinci Code,DAN BROWN,10,898,4.642538975501114,http://images.amazon.com/images/P/0739302043.01.THUMBZZZ.jpg,The Da Vinci Code by DAN BROWN
36836,"The Golden Compass (His Dark Materials, Book 1)",Philip Pullman,0,336,4.0,http://images.amazon.com/images/P/0807281808.01.THUMBZZZ.jpg,"The Golden Compass (His Dark Materials, Book 1) by Philip Pullman"
43842,Whispers,Belva Plain,0,286,2.199300699300699,http://images.amazon.com/images/P/0385299281.01.THUMBZZZ.jpg,Whispers by Belva Plain
49109,When the Wind Blows,Zachary Alan Fox,0,396,2.7222222222222223,http://images.amazon.com/images/P/0786006587.01.THUMBZZZ.jpg,When the Wind Blows by Zachary Alan Fox
51450,The Beach House,Georgia Bockoven,0,435,3.3471264367816094,http://images.amazon.com/images/P/0061084409.01.THUMBZZZ.jpg,The Beach House by Georgia Bockoven
52614,Violets Are Blue,Ronda Thompson,10,379,2.955145118733509,http://images.amazon.com/images/P/0843950293.01.THUMBZZZ.jpg,Violets Are Blue by Ronda Thompson
56399,When the Wind Blows,Raymond Briggs,10,396,2.7222222222222223,http://images.amazon.com/images/P/0140094199.01.THUMBZZZ.jpg,When the Wind Blows by Raymond Briggs
56959,The Runaway Jury,John Grisham,10,520,2.8807692307692307,http://images.amazon.com/images/P/0553472828.01.THUMBZZZ.jpg,The Runaway Jury by John Grisham
60244,While I Was Gone,SUE MILLER,0,431,2.5800464037122968,http://images.amazon.com/images/P/037541178X.01.THUMBZZZ.jpg,While I Was Gone by SUE MILLER
63714,Jurassic Park,Walter Simonson,10,488,3.42827868852459,http://images.amazon.com/images/P/1852865024.01.THUMBZZZ.jpg,Jurassic Park by Walter Simonson
69042,The Gift,Kirk Douglas,0,222,2.8018018018018016,http://images.amazon.com/images/P/0446364673.01.THUMBZZZ.jpg,The Gift by Kirk Douglas
69971,The Gift,Patrick O'Leary,0,222,2.8018018018018016,http://images.amazon.com/images/P/0312864035.01.THUMBZZZ.jpg,The Gift by Patrick O'Leary
76499,Dreamcatcher,Jen McVeity,10,481,3.212058212058212,http://images.amazon.com/images/P/0850919649.01.THUMBZZZ.jpg,Dreamcatcher by Jen McVeity
82893,Fahrenheit 451,Bradbury,10,409,4.264058679706602,http://images.amazon.com/images/P/0345274318.01.THUMBZZZ.jpg,Fahrenheit 451 by Bradbury
98391,Back Roads,Susan Crandall,9,276,2.681159420289855,http://images.amazon.com/images/P/0446612251.01.THUMBZZZ.jpg,Back Roads by Susan Crandall
98741,The Gift,Jefferson Carter,0,222,2.8018018018018016,http://images.amazon.com/images/P/1885628501.01.THUMBZZZ.jpg,The Gift by Jefferson Carter
100846,Southern Cross,Jim Debrosse,6,236,2.2838983050847457,http://images.amazon.com/images/P/0312110707.01.THUMBZZZ.jpg,Southern Cross by Jim Debrosse
102702,Cradle and All,M.J. Rodgers,0,265,3.1358490566037736,http://images.amazon.com/images/P/0373612591.01.THUMBZZZ.jpg,Cradle and All by M.J. Rodgers
112001,Jurassic Park,Golden Books,10,488,3.42827868852459,http://images.amazon.com/images/P/030703979X.01.THUMBZZZ.jpg,Jurassic Park by Golden Books
127233,The Gift,R. Kent Hughes,0,222,2.8018018018018016,http://images.amazon.com/images/P/0891078215.01.THUMBZZZ.jpg,The Gift by R. Kent Hughes
130474,Outlander,Jane Rule,0,283,4.173144876325089,http://images.amazon.com/images/P/0930044177.01.THUMBZZZ.jpg,Outlander by Jane Rule
144531,Rising Sun,Michael Crichton,0,278,2.4424460431654675,http://images.amazon.com/images/P/0394589424.01.THUMBZZZ.jpg,Rising Sun by Michael Crichton
167800,The Rescue,Suzanne Robinson,0,308,3.2435064935064934,http://images.amazon.com/images/P/0553563475.01.THUMBZZZ.jpg,The Rescue by Suzanne Robinson
180651,Snow Falling on Cedars,David G. Uterson,8,662,3.2522658610271904,http://images.amazon.com/images/P/0747522251.01.THUMBZZZ.jpg,Snow Falling on Cedars by David G. Uterson
189835,The Gift,John Steinbeck,5,222,2.8018018018018016,http://images.amazon.com/images/P/0886825075.01.THUMBZZZ.jpg,The Gift by John Steinbeck
198711,A Time to Kill,John Grisham,0,549,3.122040072859745,http://images.amazon.com/images/P/0922066728.01.THUMBZZZ.jpg,A Time to Kill by John Grisham
212898,The Rescue,Elizabeth Faucher,0,308,3.2435064935064934,http://images.amazon.com/images/P/0590415328.01.THUMBZZZ.jpg,The Rescue by Elizabeth Faucher
219546,The Reader,Carol Brown Janeway,0,466,3.0128755364806867,http://images.amazon.com/images/P/0679781307.01.THUMBZZZ.jpg,The Reader by Carol Brown Janeway
245963,Southern Cross,Terry Coleman,0,236,2.2838983050847457,http://images.amazon.com/images/P/0345283651.01.THUMBZZZ.jpg,Southern Cross by Terry Coleman
